product_id,name,short_name,sku,price,list_price,discount,discount_rate,rating_average,review_count,order_count,favourite_count,thumbnail_url,brand_name,brand_id,seller_name,seller_id,seller_sku,category_name,category_id,short_description,specifications,inventory_status,stock_item_qty,stock_item_max_sale_qty,has_ebook,is_fresh,is_genuine,url_path,product_url,ai_review_summary
23178220,"Đèn bàn (đèn học chống cận) LED Rạng Đông, Chống cận thị - Ánh sáng Trắng",,4235771889189,203000,203000,0,0,5,5,,0,https://salt.tikicdn.com/cache/280x280/ts/product/dc/d0/c6/7e642932655b1e916781f6f8315fecda.jpg,Rạng Đông,193677,Tuấn Yến HCM,187775,7322969149493,Nhà Cửa - Đời Sống,1883, Công suất đèn: 5W Ánh sáng: VÀNGSử dụng Sử dụng Chip LED Samsung đạt độ tin cậy cao Tiết kiệm đến 90 % điện năng Không có hàm lượng thủy ngân. An toàn khi sử dụng. Thân thiện môi trường Không ...,Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Điện tử; Thời gian bảo hành: 1 Năm; Thương hiệu: Rạng Đông; Xuất xứ thương hiệu: Việt Nam,available,1000,1000,False,False,,den-ban-den-hoc-chong-can-led-rang-dong-chong-can-thi-anh-sang-trang-p23178220.html?spid=108598154,https://tiki.vn/den-ban-den-hoc-chong-can-led-rang-dong-chong-can-thi-anh-sang-trang-p23178220.html?spid=108598154,
15666493,Bộ 6 thìa Inox 304 ngắn bún phở DandiHome,,3177123084297,222400,240000,17600,7,4.8,155,,0,https://salt.tikicdn.com/cache/280x280/ts/product/7c/2f/23/9217b44f2b12e80ec7c63753c3e4369c.jpg,DandiHome,277519,DandiHome Việt Nam,16347,2661719379443,Nhà Cửa - Đời Sống,1883,"Thìa (trong miền Nam gọi là muỗng) Inox, vật dụng quen thuộc với mọi nhà. Nhưng không phải ai cũng hiểu rõ về những chiếc thìa tưởng chừng rất đơn giản này. Ở Việt Nam, hầu như trên thị trường chỉ bán...","Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Hóa đơn; Thời gian bảo hành: 2 Năm; Tính năng: ăn bún, miến, phở; Thương hiệu: DandiHome; Xuất xứ thương hiệu: Việt Nam; Chất liệu: <p>Inox 304</p>; Kích thước (Dài x Rộng x Cao): 16,5 x 4,3cm; Chất liệu: inox 304 - có thể sử dụng với máy rửa bát; Xuất xứ (Made in): Việt Nam; Trọng lượng sản phẩm: 58gr",available,1000,1000,False,False,,bo-6-thia-inox-304-ngan-bun-pho-so-1-p15666493.html?spid=15666494,https://tiki.vn/bo-6-thia-inox-304-ngan-bun-pho-so-1-p15666493.html?spid=15666494,
14458711,"Chiếu Điều Hòa Các Loại, Chiếu Mây",,9334232394912,95000,95000,0,0,5,7,,0,https://salt.tikicdn.com/cache/280x280/ts/product/3f/6e/11/4a2364f2a8318f82a43ed5ca10e67290.jpg,OEM,111461,Cửa hàng nệm trường phát,254905,8500201132180,Nhà Cửa - Đời Sống,1883,"Chiếu điều hòa, Chất liệu sợi mây tổng hợp, an toàn, bền đẹp, giảm giá cực sốcCam kết luôn mang đến cho khách hàng những sản phẩm chất lượng cao, giá thành hợp lí. Sự tin tưởng và ủng hộ của khách hà...",Thương hiệu: OEM; Xuất xứ thương hiệu: Việt Nam; Model: New; Kích thước (Dài x Rộng x Cao): 200; Chất liệu: Sợi dây tổng hợp ; Xuất xứ (Made in): China / Vietnam; Sản phẩm có được bảo hành không?: Không,available,1000,1000,False,False,,chieu-dieu-hoa-cac-loai-chieu-may-p14458711.html?spid=195149964,https://tiki.vn/chieu-dieu-hoa-cac-loai-chieu-may-p14458711.html?spid=195149964,
5146283,Ấm đun nước Inox 304 Elmich 3L EL3373 dùng bếp từ,,4747997775899,658000,1448000,790000,55,4.7,300,,0,https://salt.tikicdn.com/cache/280x280/ts/product/17/54/88/5f9103ba3301957221a1d44e2c1bab70.jpg,Elmich,31627,Tiki Trading,1,6945608279523,Nhà Cửa - Đời Sống,1883,Ấm đun nước inox ELmich EL 3373  được làm từ chất liệu inox 304 cao cấp không gây ra các chất độc hại ảnh hưởng đến sức khỏe người dùng. Ấm được thiết kế còi báo khi sôi sẽ có còi báo cho người dùng b...,"Thương hiệu: Elmich; Xuất xứ thương hiệu: Cộng Hòa Séc; Chất liệu: Inox 304; Hướng dẫn sử dụng: Rửa sạch trước khi dùng: Pha hỗn hợp với tỷ lệ một quả chanh hoặc 20- 30ml giấm gạo với 0.5 lít nước sau đó đun sôi lửa nhỏ từ 2- 5 phút, tắt lửa, để nguội rửa sạch.<p>Bảo quản nơi khô ráo thoáng mát</p><p>Tránh va đập</p>; Sản phẩm có được bảo hành không?: Không; Model: EL3373; Xuất xứ (Made in): Trung Quốc",available,1000,1000,False,False,,am-dun-nuoc-inox-304-elmich-3l-el3373-dung-bep-tu-p5146283.html?spid=24184878,https://tiki.vn/am-dun-nuoc-inox-304-elmich-3l-el3373-dung-bep-tu-p5146283.html?spid=24184878,
655368,Đèn Pin Tay Cầm Cỡ Nhỏ Sunhouse SHE-4051 - Trắng Xanh Lá,,3970998700633,46000,135000,89000,66,4.8,54,,0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u2769.d20170530.t121613.915422.jpg,Sunhouse,41048,Tiki Trading,1,3974828888515,Nhà Cửa - Đời Sống,1883,"Kết cấu đơn giản, nhỏ gọn, dễ sử dụngĐèn pin tay cầm Sunhouse SHE-4051 có hình trụ với độ dài vừa phải (140mm), dễ dàng cất gọn trong balo hay túi xách. Thân đèn bằng nhựa cao cấp siêu bền, cách nhiệ...",Thương hiệu: Sunhouse; Xuất xứ thương hiệu: Việt Nam; Chất liệu: Nhựa cao cấp; Công suất: 0.5W; Điện áp: 220V – 240V (50-60 Hz); Model: SHE-4051; Kích thước (Dài x Rộng x Cao): 14 x 4.8 cm; Loại bóng đèn: LED; Nguồn điện: 4V 200mAh pin sạc axit; Xuất xứ (Made in): Trung Quốc; Trọng lượng sản phẩm: 0.14kg; Số bóng: 1 bóng; Thời gian sạc đầy: 3 - 6h; Thời gian sử dụng: Sáng mạnh: 1h<p>Sáng yếu: 4h</p>,available,1000,1000,False,False,,den-pin-tay-cam-co-nho-sunhouse-she-4051-trang-xanh-la-p655368.html?spid=656172,https://tiki.vn/den-pin-tay-cam-co-nho-sunhouse-she-4051-trang-xanh-la-p655368.html?spid=656172,
278961844,"Hũ Đựng Mứt Tết 6 Ngăn Thuỷ Tinh Có Nắp - Khay Mứt Trái Tim - Kèm Khay Đựng Bánh Kẹo, Hoa Quả Trang Trí Ngày Tết Sang Trọng - HÀNG CHÍNH HÃNG MINIIN",,3182285311268,239000,239000,0,0,0,0,,0,https://salt.tikicdn.com/cache/280x280/ts/product/f1/f3/4d/132222dabf3a99b223a9d1f46fd165be.jpg,MINIIN,5132069,Smarthome29,134678,4021050492055,Khay mứt,23338,"️ HŨ ĐỰNG MỨT THỦY TINH HÌNH TRÁI TIM CÓ NẮP – KHAY GỖ ĐỰNG BÁNH KẸO, HẠT TẾT SANG TRỌNG MÔ TẢ SẢN PHẨMHũ đựng mứt thủy tinh hình trái tim kết hợp khay gỗ cao cấp là lựa chọn hoàn hảo để trưng bày b...",Sản phẩm có được bảo hành không?: Không; Thương hiệu: MINIIN; Xuất xứ thương hiệu: Việt Nam; Xuất xứ (Made in): China / Vietnam,available,1000,1000,False,False,,hu-dung-mut-tet-6-ngan-thuy-tinh-co-nap-khay-mut-trai-tim-kem-khay-dung-banh-keo-hoa-qua-trang-tri-ngay-tet-sang-trong-hang-chinh-hang-miniin-p278961844.html?spid=278961852,https://tiki.vn/hu-dung-mut-tet-6-ngan-thuy-tinh-co-nap-khay-mut-trai-tim-kem-khay-dung-banh-keo-hoa-qua-trang-tri-ngay-tet-sang-trong-hang-chinh-hang-miniin-p278961844.html?spid=278961852,
277832319,Bình nước trẻ em Elmich BabyCare 240ml EL836x - Hàng chính hãng,,1124687671348,189000,438000,249000,57,4.5,2,,0,https://salt.tikicdn.com/cache/280x280/ts/product/e6/1c/9a/6034b5e085b6d08e02c56844dcb5c5bc.png,Elmich,31627,Tiki Trading,1,1599086444952,Bình đựng nước,23282,"Bình nước trẻ em Elmich BabyCare EL8369 dung tích 240mlĐặc điểm nổi bật– An toàn chuẩn Châu Âu– Chất liệu nhựa tritan không chứa BPA, BPS, an toàn tuyệt đối cho sức khỏe của bé– Thiết kế chống rò ...",Sản phẩm có được bảo hành không?: Không; Thương hiệu: Elmich; Xuất xứ thương hiệu: Czech Republic; Dung tích: 240ml; Chất liệu: Mô tả; Xuất xứ (Made in): Việt Nam,available,1000,1000,False,False,,binh-nuoc-tre-em-elmich-babycare-240ml-el836x-hang-chinh-hang-p277832319.html?spid=277832322,https://tiki.vn/binh-nuoc-tre-em-elmich-babycare-240ml-el836x-hang-chinh-hang-p277832319.html?spid=277832322,
276627846,"Móc Treo Đồ Hút Chân Không 6 Móc – Chất Liệu Hợp Kim Nhựa Cao Cấp, Chịu Lực Tốt, Không Cần Khoan - Hàng Chính Hãng MINIIN",,5090582884755,55300,79000,23700,30,3.2,6,,0,https://salt.tikicdn.com/cache/280x280/ts/product/47/28/b4/22f8199c29dc68e7ba529bedb656eb03.png,MINIIN,5132069,Smarthome29,134678,4205968911230,Nhà Cửa - Đời Sống,1883,"Móc Treo Đồ Hút Chân Không 6 Móc – Chất Liệu Hợp Kim Nhựa Cao Cấp, Chịu Lực Tốt, Không Cần Khoan - Hàng Chính Hãng MINIIN Móc treo đồ hút chân không hợp kim nhựa cao cấp 6 móc:Mô tả...",Sản phẩm có được bảo hành không?: Không; Thương hiệu: MINIIN; Xuất xứ thương hiệu: Việt Nam; Model: hút chân không; Kích thước (Dài x Rộng x Cao): 40*6CM; Xuất xứ (Made in): China / Vietnam,available,1000,1000,False,False,,moc-treo-do-hut-chan-khong-6-moc-chat-lieu-hop-kim-nhua-cao-cap-chiu-luc-tot-khong-can-khoan-hang-chinh-hang-miniin-p276627846.html?spid=276627848,https://tiki.vn/moc-treo-do-hut-chan-khong-6-moc-chat-lieu-hop-kim-nhua-cao-cap-chiu-luc-tot-khong-can-khoan-hang-chinh-hang-miniin-p276627846.html?spid=276627848,
276488178,"Ghế Thấp Inox, Ghế Ngồi Xổm, Ghế Nhặt Rau Đa Năng Kích Thước 25 Cm 4 Chân Có 4 Nút Cao Su Chống Trượt",,1131939003584,35000,35000,0,0,5,5,,0,https://salt.tikicdn.com/cache/280x280/ts/product/b6/3f/77/7cf985e14d6166e31bd7b44a4b141714.jpg,fofaHome,8212461,Tổng Kho MB,131238,1398667950283,Nhà Cửa - Đời Sống,1883,"Cấu tạo: mặt ghế tròn có vân nổi, bốn chân inox có đệm cao su chống trơn trượt.Tác dụng: ghế ngồi giặt, nhặt rau, ngồi chơi......Ghế được xưởng gia công chắc chắn, tỉ mỉ, độ hoàn thiện cao, bền b...",Thương hiệu: fofaHome; Xuất xứ thương hiệu: Việt Nam; Kích thước (Dài x Rộng x Cao): 25x25x15cm; Chất liệu: Inox; Xuất xứ (Made in): Việt Nam; Sản phẩm có được bảo hành không?: Không,available,1000,1000,False,False,,ghe-thap-inox-ghe-ngoi-xom-ghe-nhat-rau-da-nang-kich-thuoc-25-cm-4-chan-co-4-nut-cao-su-chong-truot-p276488178.html?spid=276488179,https://tiki.vn/ghe-thap-inox-ghe-ngoi-xom-ghe-nhat-rau-da-nang-kich-thuoc-25-cm-4-chan-co-4-nut-cao-su-chong-truot-p276488178.html?spid=276488179,
275511640,Chảo chống dính Elmich EL4718OL,,6835340124141,205000,436000,231000,53,5,37,,0,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/c6/c4/e8/be463ebd7bfdd34f928521c47137cc22.png,Elmich,31627,Tiki Trading,1,4277079350614,Chảo chiên,1984,"– Thiết kế hiện dại, màu sắc trẻ trung, thời thượng– Kích thước nhỏ gọn, thuận tiện khi nấu nướng– Làm bằng hợp kim nhôm, bên trong phủ chống dính 3 lớp ILAG màu Smockygold an toàn và siêu bền , khô...",Thương hiệu: Elmich; Xuất xứ thương hiệu: Cộng Hòa Séc; Chất liệu nồi & chảo: Hợp kim nhôm; Kích thước: 16 - 22cm; Sử dụng cho bếp: Sử dụng cho tất cả các loại bếp (kể cả bếp từ); Nắp nồi: Không có nắp; Xuất xứ (Made in): Việt Nam; Loại nồi chảo: Chảo chiên; Độ dày: 2.4 mm; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Phiếu bảo hành; Thời gian bảo hành: 12 Tháng,available,1000,1000,False,False,,chao-chong-dinh-elmich-el4718ol-p275511640.html?spid=275511870,https://tiki.vn/chao-chong-dinh-elmich-el4718ol-p275511640.html?spid=275511870,
275495218,"Bánh Xe Đẩy Hàng Có Bạc Đạn Và Khóa ANKAN, Bánh Xe Nhựa PVC Mini 40mm",,6547621702587,15900,21900,6000,27,4.3,3,,0,https://salt.tikicdn.com/cache/280x280/ts/product/30/6f/84/b6ac1450e23f3c995b3c314f61a04867.jpg,ANKAN,733383,ANKAN,98053,2629666646326,Nhà Cửa - Đời Sống,1883,Bánh Xe Đẩy Hàng ANKAN Nhựa PVC Có Bạc Đạn Và Khóa  Bánh xe đẩy hàng là thiết bị vô cùng hữu ích trong các hoạt động vận chuyển hàng hóa. Nếu bạn đang tìm kiếm một sản phẩm bánh xe đẩy hàng đáng ...,"Thương hiệu: ANKAN; Xuất xứ thương hiệu: Việt Nam; Chất liệu: <p>Nhựa PVC và Thép mạ sơn</p>; Hướng dẫn bảo quản: <p>Không lo ngại tác động bên ngoài</p>; Hướng dẫn sử dụng: <p>Mở khóa sử dụng dễ dàng</p>; Model: Bánh xe bạc đạc PVC; Kích thước (Dài x Rộng x Cao): Đường kính bánh xe 40mm; Địa chỉ tổ chức chịu trách nhiệm về hàng hóa: Tân Uyên, Bình Dương; Tên đơn vị/tổ chức chịu trách nhiệm về hàng hóa: Công Ty ANKAN; Xuất xứ (Made in): Việt Nam/ Trung Quốc/ Đức; Trọng lượng sản phẩm: 200gram; Tải trọng tối đa: 150Kg; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Phiếu bảo hành; Thời gian bảo hành: 6 Tháng",available,1000,1000,False,False,,banh-xe-day-hang-co-bac-dan-va-khoa-ankan-banh-xe-nhua-pvc-mini-40mm-p275495218.html?spid=275495220,https://tiki.vn/banh-xe-day-hang-co-bac-dan-va-khoa-ankan-banh-xe-nhua-pvc-mini-40mm-p275495218.html?spid=275495220,
275425903,Túi Lọc Trà Lọc Gia Vị Vải Không Dệt (combo 200 túi) - Hàng chính hãng,,7319692104246,59000,118000,59000,50,4.8,10,,0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/f2/8d/0971739b5168e713e4fb675ca5194475.jpg,PaKaSa,5033337,Phụ Kiện Store 76,137411,1494916837885,Nhà Cửa - Đời Sống,1883,"Túi Lọc Trà Lọc Gia Vị Vải Không Dệt (combo 200 túi) Combo 100 túi lọc đựng trà, lọc gia vị bằng vải không dệt Bộ sản phẩm gồm 100 chiếc túi lọc trà có dât rút sẵnMàu : TrắngSản phẩm dùng...",Thương hiệu: PaKaSa; Xuất xứ thương hiệu: Việt Nam; Kích thước (Dài x Rộng x Cao): 5*7cm; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Hóa đơn; Thời gian bảo hành: 1 Tháng,available,1000,1000,False,False,,tu-i-lo-c-tra-lo-c-gia-vi-va-i-khong-de-t-combo-200-tu-i-hang-chinh-hang-p275425903.html?spid=275425904,https://tiki.vn/tu-i-lo-c-tra-lo-c-gia-vi-va-i-khong-de-t-combo-200-tu-i-hang-chinh-hang-p275425903.html?spid=275425904,
274764844,Đồng hồ báo thức điện tử thông minh để bàn mini DH89 - Shop Gold,,3684843422063,115000,145000,30000,21,5,5,,0,https://salt.tikicdn.com/cache/280x280/ts/product/9b/27/c4/89102d4b1da61a645764d7ae7d1e29db.jpg,PEAFLO,4820811,Gold,115414,3555960617318,Nhà Cửa - Đời Sống,1883,"Đồng hồ điện tử báo thức để bàn hữu ích với đa chức năng: hẹn giờ báo thức, hiển thị ngày tháng, nhiệt độThông số kỹ thuật:– Màn hình LCD to, rõ, chữ số dạng LED sang trọng– Chức năng cảm biến án...",Thương hiệu: PEAFLO; Xuất xứ thương hiệu: Việt Nam; Chất liệu: <p>Nhựa </p>; Kích thước (Dài x Rộng x Cao):  13.8 x 8 x 4.5 (cm); Xuất xứ (Made in): Hàn Quốc / Trung Quốc; Sản phẩm có được bảo hành không?: Không,available,1000,1000,False,False,,dong-ho-bao-thuc-dien-tu-thong-minh-de-ban-mini-dh89-p274764844.html?spid=274764850,https://tiki.vn/dong-ho-bao-thuc-dien-tu-thong-minh-de-ban-mini-dh89-p274764844.html?spid=274764850,
273554998,Trung Nguyên Legend - Phin nhôm hoa văn Trung Nguyên - Màu nâu,,6900646642132,97200,97200,0,0,5,4,,0,https://salt.tikicdn.com/cache/280x280/ts/product/ec/4e/a7/e3cc888de87d31cb564a42ae358aebbf.jpg,Trung Nguyên Legend,517665,Trung Nguyên Legend,72479,7950768068312,Nhà Cửa - Đời Sống,1883,"PHIN NHÔM HOA VĂN TRUNG NGUYÊN - MÀU NÂU MÔ TẢ SẢN PHẨM:- Phin cà phê chất liệu nhôm cao cấp, được sản xuất dựa trên tiêu chuẩn của các chuyên gia cà phê.- Thân phin in hoa văn cà phê rất tinh tế,...","Thương hiệu: Trung Nguyên Legend; Xuất xứ thương hiệu: Việt Nam; Hướng dẫn bảo quản: <p>Bảo quản ở điều kiện thông thường, rửa sạch trước và sau khi sử dụng, không dùng vật bén nhọn hoặc miếng chùi kim loại để cọ rửa, dùng vải mềm kết hợp với nước rửa chén để rửa</p>
<p>Phin được sản xuất bằng công nghệ xi dương cực (Anodized Aluminum) chống ăn mòn, bền màu và hạn chế phai theo thời gian. Nên lưu ý:<br />• Không dùng máy rửa chén.<br />• Không ngâm quá lâu trong nước rửa chén.<br />• Lau khô bằng khăn mềm ngay sau khi rửa.<br />• Đặt nơi thoáng mát, tránh nắng trực tiếp.<br />• Không để phin gần nơi ẩm hoặc bếp gas.<br />• Tránh axit mạnh/kiềm mạnh vì có thể làm bạc màu bề mặt nhôm anode.</p>; Xuất xứ (Made in): Việt Nam; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,trung-nguyen-legend-phin-nhom-hoa-van-trung-nguyen-mau-nau-p273554998.html?spid=273554999,https://tiki.vn/trung-nguyen-legend-phin-nhom-hoa-van-trung-nguyen-mau-nau-p273554998.html?spid=273554999,
253198918,"{Combo 1mx5m} Decal phim màu cách nhiệt chống nắng UV dán kính otô, kính cửa",,8818473967044,239000,239000,0,0,4.3,9,,0,https://salt.tikicdn.com/cache/280x280/ts/product/80/42/c2/1c2c47a3794f80e8423ef22deeb7f391.jpg,OEM,111461,Decal Minh,15089,4805632614472,Nhà Cửa - Đời Sống,1883,       Film dán kính chống nắng cao cấp   - Khổ : 100cm ( +-2cm)   - Combo đặt:   sl 1 = khổ 1mx5md;   sl 2 = khổ 1mx10md;   sl 3 = khổ 1mx15md   - Quy cách : 5m / 10m ( Chọn mua quy cách tr...,Thương hiệu: OEM; Xuất xứ thương hiệu: Việt Nam; Xuất xứ (Made in): Việt Nam; Sản phẩm có được bảo hành không?: Không,available,1000,1000,False,False,,combo-1mx5m-decal-phim-mau-cach-nhiet-chong-nang-uv-dan-kinh-oto-kinh-cua-p253198918.html?spid=253198957,https://tiki.vn/combo-1mx5m-decal-phim-mau-cach-nhiet-chong-nang-uv-dan-kinh-oto-kinh-cua-p253198918.html?spid=253198957,
208761326,Chai xịt chuột thái land rat off,,7823651633938,84000,84000,0,0,4.5,59,,0,https://salt.tikicdn.com/cache/280x280/ts/product/11/d5/dc/8db478bebfedacc436d880b96f285926.jpg,OEM,111461,Smart Trading,100773,1014169800355,Nhà Cửa - Đời Sống,1883,"Chai xịt chuột thái lan rat off- Nhà nào có “anh tí” quanh quẩn thì mua về xài thử đi ạ, cực kì hiệu quả luôn nè.- Xịt đuổi chuột Thái Lan Rat-Off đuổi sạch chuột, tiêu diệt chuột sau 1 tuần xịt.- ...","Sản phẩm có được bảo hành không?: Không; Thương hiệu: OEM; Hướng dẫn sử dụng: <p>HƯỚNG DẪN SỬ DỤNG</p>
<p>- Lắc đều RAT OFF trước khi xịt.</p>
<p>- Xịt 3-4 lần/tuần ở các ngóc ngách trong phòng, văn phòng có diện tích nhỏ hoặc gầm, khoang ô tô, những nơi chuột thường trú cho đến khi hết chuột.</p>
<p>- Xịt 1-2 lần/ngày ở các ngóc ngách nhà kho,kho chứa hàng có diện tích lớn.</p>
<p>- Thể tích: 200ml</p>; Xuất xứ (Made in): Thái Lan",available,1000,1000,False,False,,chai-xit-chuot-thai-land-rat-off-p208761326.html?spid=161940885,https://tiki.vn/chai-xit-chuot-thai-land-rat-off-p208761326.html?spid=161940885,
157060310,Kem Đánh Bóng Đồ Gỗ Beewax Đa Năng Sáp Ong Đánh Bóng Làm Mới Nội Thất Sáp Tự Nhiên Làm Bóng Bàn Ghế Gỗ Tủ Gỗ Sàn Gỗ- Hàng Loại 1 Chính Hãng ,,6687155561694,29000,29000,0,0,4.6,48,,0,https://salt.tikicdn.com/cache/280x280/ts/product/8e/0c/de/5c7a425083c79bbd0a30d965497b5116.png,MINIIN,5132069,Smarthome29,134678,9864755529409,Nhà Cửa - Đời Sống,1883,"Kem Đánh Bóng Đồ Gỗ Beewax Đa Năng Sáp Ong Đánh Bóng Làm Mới Nội Thất Sáp Tự Nhiên Làm Bóng Bàn Ghế Gỗ Tủ Gỗ Sàn Gỗ- Hàng Loại 1 Chính HãngCÔNG DỤNG:Lau sàn gỗ, đánh bóng đồ gỗ giúp cho đồ gỗ sáng b...","Thương hiệu: MINIIN; Xuất xứ thương hiệu: Việt Nam; Chất liệu: <ul class=""list"">
<li>Thành phần: sáp ong tự nhiên.</li>
</ul>; Model: MỚi nhất; Kích thước (Dài x Rộng x Cao): 5 x 5 x5cm; Xuất xứ (Made in): Nhật Bản; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,kem-danh-bong-do-go-beewax-da-nang-sap-ong-danh-bong-lam-moi-noi-that-sap-tu-nhien-lam-bong-ban-ghe-go-tu-go-san-go-hang-loai-1-chinh-hang-p157060310.html?spid=157060311,https://tiki.vn/kem-danh-bong-do-go-beewax-da-nang-sap-ong-danh-bong-lam-moi-noi-that-sap-tu-nhien-lam-bong-ban-ghe-go-tu-go-san-go-hang-loai-1-chinh-hang-p157060310.html?spid=157060311,
149959628,"Cmbo 6 Cuộn Túi Đựng Rác Gia Đình, Bao Đựng Rác Văn Phòng, Trường Học Tiện Lợi Màu Đen Đầy Đủ 3 Size Tiểu Trung Đại - Chính Hãng MINIIN",,2002219796673,45000,45000,0,0,4.3,49,,0,https://salt.tikicdn.com/cache/280x280/ts/product/07/08/a9/ddf4654ee51de0f395c72094b25903b9.png,MINIIN,5132069,Gia Dụng Trí Vũ,203034,5064969052103,Nhà Cửa - Đời Sống,1883,"Cmbo 6 Cuộn Túi Đựng Rác Gia Đình, Bao Đựng Rác Văn Phòng, Trường Học Tiện Lợi Màu Đen Đầy Đủ 3 Size Tiểu Trung Đại - Chính Hãng MINIIN Bịch đựng rác 3 cuộn cỡ đại, trung, tiểu / Túi đựng rác lốc 3 ...","Thương hiệu: MINIIN; Xuất xứ thương hiệu: Việt Nam; Hướng dẫn bảo quản: <table>
<tbody>
<tr>
<td>
<p>Để tránh xa nơi có nhiệt độ cao và hóa chất ăn mòn.</p>
</td>
</tr>
</tbody>
</table>; Hướng dẫn sử dụng: <p>Mở lốc túi đựng rác - xé túi theo đường cắt - trùm túi vào giỏ rác.</p>
<p>Khuyên dùng:</p>
<p>Phân loại rác hữu cơ và vô cơ theo từng túi</p>
<p>Đề tránh xa tầm tay trẻ em vì túi có thể gây gạt thở</p>
<p>Để tránh xa nơi có nhiệt độ cao và hóa chất ăn mòn.</p>; Model: mới nhất; Kích thước (Dài x Rộng x Cao): có 3 kích thước; Xuất xứ (Made in): Việt Nam; Trọng lượng sản phẩm: 2kg; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,cmbo-6-cuon-tui-dung-rac-gia-dinh-bao-dung-rac-van-phong-truong-hoc-tien-loi-mau-den-day-du-3-size-tieu-trung-dai-chinh-hang-miniin-p149959628.html?spid=175886488,https://tiki.vn/cmbo-6-cuon-tui-dung-rac-gia-dinh-bao-dung-rac-van-phong-truong-hoc-tien-loi-mau-den-day-du-3-size-tieu-trung-dai-chinh-hang-miniin-p149959628.html?spid=175886488,
145760683,Thảm chân Vải Mềm Phòng Khách Nhà Tắm Nhà Bếp Siêu Thấm Nước,,8700328208194,43000,69000,26000,38,5,7,,0,https://salt.tikicdn.com/cache/280x280/ts/product/6b/72/9c/fe7ec623df6394d1d053157ea12b10a3.jpg,PEAFLO,4820811,Tiện ích 1708,108828,7683184321023,Nhà Cửa - Đời Sống,1883,"Thảm chân Vải Mềm Phòng Khách Nhà Tắm Nhà Bếp Siêu Thấm Nước - Giao ngẫu nhiên- Thiết kế tinh tế rất thích hợp đặt tại phòng khách hoặc phòng tắm- Đế thảm làm từ cao su mềm, độ ma sát cao, bám chắ...","Thương hiệu: PEAFLO; Xuất xứ thương hiệu: Việt Nam; Chất liệu: <p>len sợi nhỏ, đế cao su</p>; Kích thước (Dài x Rộng x Cao): 40x60cm; Chất liệu: len sợi nhỏ, đế bằng cao su mềm; Xuất xứ (Made in): Trung Quốc / Singapore / Việt Nam; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,tham-chan-len-soi-nho-peaflo-40x60cm-p145760683.html?spid=145760810,https://tiki.vn/tham-chan-len-soi-nho-peaflo-40x60cm-p145760683.html?spid=145760810,
142322873,Thảm Lau Chân Nhà Tắm Đa Năng Chất Liệu Chống Trơn Trượt Cao Cấp 4 Lớp Thấm Hút Tốt 40x60cm Loại 1 - Hàng Chính Hãng MINIIN-( Màu Và Chữ Ngẫu Nhiên),,6151099977974,102000,102000,0,0,0,0,,0,https://salt.tikicdn.com/cache/280x280/ts/product/61/6b/8b/0f907e3b1a5af8219b2422f8b94be3c6.jpeg,MINIIN,5132069,Gia Dụng Trí Vũ,203034,9878289432987,Nhà Cửa - Đời Sống,1883,Thảm Lau Chân Nhà Tắm Đa Năng Chất Liệu Chống Trơn Trượt Cao Cấp 4 Lớp Thấm Hút Tốt 40x60cm Loại 1 - Hàng Chính Hãng -( Màu Và Chữ Ngẫu Nhiên)Chất Liệu Chống Trượt Thấm nước hiệu quả caoSản phẩm...,"Thương hiệu: MINIIN; Xuất xứ thương hiệu: Việt Nam; Model: Mới nhất; Kích thước (Dài x Rộng x Cao): Kích thước 40x60cm / 15,7 x 23,6 inch; Xuất xứ (Made in): China / Vietnam; Trọng lượng sản phẩm: 600G; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,tham-lau-chan-nha-tam-da-nang-chat-lieu-chong-tron-truot-cao-cap-4-lop-tham-hut-tot-40x60cm-loai-1-hang-chinh-hang-miniin-mau-va-chu-ngau-nhien-p142322873.html?spid=180738952,https://tiki.vn/tham-lau-chan-nha-tam-da-nang-chat-lieu-chong-tron-truot-cao-cap-4-lop-tham-hut-tot-40x60cm-loai-1-hang-chinh-hang-miniin-mau-va-chu-ngau-nhien-p142322873.html?spid=180738952,
